file	line	section	value	status	guarded_by	model_dep	hint	context
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	539	6.1	0.981	ORPHAN		y		| `pagerank` | +0.981 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	540	6.1	0.934	ORPHAN				| `triangles` | +0.934 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	541	6.1	0.841	ORPHAN				| `eigenvector_centrality` | +0.841 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	543	6.1	0.975	ASSERTED	nb1_features_and_config.py:6.1 highest |rho| vs degree		hist	**`gene_ppi_degree` and `degree` are the same variable.** Previously recorded as +0.975 / +0.927 /
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	543	6.1	0.927	ORPHAN			hist	**`gene_ppi_degree` and `degree` are the same variable.** Previously recorded as +0.975 / +0.927 /
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	544	6.1	0.804	ORPHAN				+0.804 — every value was understated, and the perfect duplicate was not noted at all. The model keeps
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	552	6.1	0.8567	ORPHAN		y		| **`gene_n_diseases`** | **0.8567** | **rejected as label-derived — and it alone beats the 14-feature champio
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	552	6.1	0.8230	VALUE_ONLY	nb3_validation_and_plots.py:10.1 macro per-disease AUC	y		| **`gene_n_diseases`** | **0.8567** | **rejected as label-derived — and it alone beats the 14-feature champio
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	553	6.1	0.7182	ORPHAN			hist	| `dwpc_GPGD` | 0.7182 | previously recorded 0.641 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	553	6.1	0.641	ORPHAN			hist	| `dwpc_GPGD` | 0.7182 | previously recorded 0.641 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	554	6.1	0.6694	ORPHAN			hist	| `dwpc_GGD` | 0.6694 | previously recorded 0.601 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	554	6.1	0.601	ORPHAN			hist	| `dwpc_GGD` | 0.6694 | previously recorded 0.601 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	555	6.1	0.5608	ORPHAN				| `gene_ppi_degree` | 0.5608 | |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	556	6.1	0.5000	ORPHAN				| `module_size` | 0.5000 | |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	559	6.1	0.9354	ORPHAN				> this gene a drug target for" lookup scoring **0.9354** on the drug benchmark. The association axis has
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	560	6.1	0.8567	ORPHAN		y		> the same hole: **"how many diseases is this gene associated with" scores 0.8567**, above the champion.
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	570	6.2	0.834	ORPHAN		y		| Algorithm | **gradient-boosted trees** | logistic regression comparator: 0.834 vs 0.895 pooled — the non-lin
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	570	6.2	0.895	ORPHAN		y		| Algorithm | **gradient-boosted trees** | logistic regression comparator: 0.834 vs 0.895 pooled — the non-lin
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	570	6.2	0.06	ORPHAN		y		| Algorithm | **gradient-boosted trees** | logistic regression comparator: 0.834 vs 0.895 pooled — the non-lin
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	573	6.2	1.9	VALUE_ONLY	nb2_splitting_and_pool.py:5.2 pool positive rate %			| Class handling | class weights | positives are ~1.9% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	576	6.2	2,187,862	ORPHAN				| Train/test policy | two explicit datasets | `psplit_train_set` / `psplit_test_set` (**2,187,862 / 607,345**;
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	576	6.2	607,345	ORPHAN				| Train/test policy | two explicit datasets | `psplit_train_set` / `psplit_test_set` (**2,187,862 / 607,345**;
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	576	6.2	3,958,921	ORPHAN				| Train/test policy | two explicit datasets | `psplit_train_set` / `psplit_test_set` (**2,187,862 / 607,345**;
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	588	6.2	2.55	ORPHAN				wrong: it is the null-model expectation, mid-distribution (real median +2.55).
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	590	6.2	0.8808	ORPHAN		y		constant gave the **best pooled AUC in the project (0.8808) and the worst drug-target AUC
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	591	6.2	0.6579	ORPHAN				(0.6579)**. Missingness is 93–99.7% gene-level, so exposing it hands the model a real gene-level
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	591	6.2	99.7	ORPHAN				(0.6579)**. Missingness is 93–99.7% gene-level, so exposing it hands the model a real gene-level
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	601	6.3	0.860	ORPHAN				The F1-optimised threshold lands at **0.860** against a ~1.9% base rate (F1 = 0.218). Consequence:
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	601	6.3	1.9	VALUE_ONLY	nb2_splitting_and_pool.py:5.2 pool positive rate %			The F1-optimised threshold lands at **0.860** against a ~1.9% base rate (F1 = 0.218). Consequence:
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	601	6.3	0.218	ORPHAN				The F1-optimised threshold lands at **0.860** against a ~1.9% base rate (F1 = 0.218). Consequence:
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	602	6.3	27.6	ORPHAN		y		**552 of 762 known obesity targets are predicted negative**, recall **27.6%**.
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	620	6.4	0.8197	ORPHAN		y		| association — macro AUROC | 0.8197 | **0.8200** | 0.8175 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	620	6.4	0.8200	ORPHAN		y		| association — macro AUROC | 0.8197 | **0.8200** | 0.8175 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	620	6.4	0.8175	ORPHAN		y		| association — macro AUROC | 0.8197 | **0.8200** | 0.8175 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	621	6.4	0.1737	ORPHAN		y		| association — macro AUPRC | 0.1737 | **0.1762** | 0.1711 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	621	6.4	0.1762	ORPHAN		y		| association — macro AUPRC | 0.1737 | **0.1762** | 0.1711 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	621	6.4	0.1711	ORPHAN		y		| association — macro AUPRC | 0.1737 | **0.1762** | 0.1711 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	622	6.4	0.3161	ORPHAN		y		| association — pooled AUPRC | 0.3161 | **0.3210** | 0.3089 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	622	6.4	0.3210	ORPHAN		y		| association — pooled AUPRC | 0.3161 | **0.3210** | 0.3089 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	622	6.4	0.3089	ORPHAN		y		| association — pooled AUPRC | 0.3161 | **0.3210** | 0.3089 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	623	6.4	0.1954	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | **0.1915** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	623	6.4	0.1932	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | **0.1915** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	623	6.4	0.1915	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | **0.1915** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	624	6.4	0.6911	ORPHAN		y		| therapeutic — drug AUC, all positives | 0.6911 | **0.6949** | 0.6931 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	624	6.4	0.6949	ORPHAN		y		| therapeutic — drug AUC, all positives | 0.6911 | **0.6949** | 0.6931 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	624	6.4	0.6931	ORPHAN		y		| therapeutic — drug AUC, all positives | 0.6911 | **0.6949** | 0.6931 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	625	6.4	0.7337	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | **0.7384** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	625	6.4	0.7371	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | **0.7384** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	625	6.4	0.7384	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | **0.7384** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	626	6.4	3.057	ORPHAN		y		| tractability — pooled dm lift@10 | 3.057 | **3.241** | 3.129 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	626	6.4	3.241	ORPHAN		y		| tractability — pooled dm lift@10 | 3.057 | **3.241** | 3.129 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	626	6.4	3.129	ORPHAN		y		| tractability — pooled dm lift@10 | 3.057 | **3.241** | 3.129 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	627	6.4	2.794	ORPHAN		y		| tractability — pooled dm lift@50 | 2.794 | **2.841** | 2.774 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	627	6.4	2.841	ORPHAN		y		| tractability — pooled dm lift@50 | 2.794 | **2.841** | 2.774 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	627	6.4	2.774	ORPHAN		y		| tractability — pooled dm lift@50 | 2.794 | **2.841** | 2.774 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	628	6.4	2.376	ORPHAN		y		| tractability — pooled dm lift@200 | 2.376 | **2.381** | 2.380 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	628	6.4	2.381	ORPHAN		y		| tractability — pooled dm lift@200 | 2.376 | **2.381** | 2.380 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	628	6.4	2.380	ORPHAN		y		| tractability — pooled dm lift@200 | 2.376 | **2.381** | 2.380 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	629	6.4	11.40	ORPHAN		y		| **discovery — lift@10** | 11.40 | 13.81 | **16.09** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	629	6.4	13.81	ORPHAN		y		| **discovery — lift@10** | 11.40 | 13.81 | **16.09** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	629	6.4	16.09	ORPHAN		y		| **discovery — lift@10** | 11.40 | 13.81 | **16.09** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	630	6.4	7.46	ORPHAN		y		| **discovery — lift@50** | 7.46 | 7.09 | **9.08** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	630	6.4	7.09	ORPHAN		y		| **discovery — lift@50** | 7.46 | 7.09 | **9.08** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	630	6.4	9.08	ORPHAN		y		| **discovery — lift@50** | 7.46 | 7.09 | **9.08** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	631	6.4	4.53	ORPHAN		y		| **discovery — lift@200** *(the robust one)* | 4.53 | 4.83 | **5.52** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	631	6.4	4.83	ORPHAN		y		| **discovery — lift@200** *(the robust one)* | 4.53 | 4.83 | **5.52** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	631	6.4	5.52	ORPHAN		y		| **discovery — lift@200** *(the robust one)* | 4.53 | 4.83 | **5.52** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	645	6.4	3.6	ORPHAN		y		discovery; `m4` beats `m5` by **+3.6% / +2.4% / +0.04%** on tractability, converging to a dead tie by
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	645	6.4	2.4	VALUE_ONLY	nb4_results_three_axes.py:8.4 pooled dm lift @200	y		discovery; `m4` beats `m5` by **+3.6% / +2.4% / +0.04%** on tractability, converging to a dead tie by
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	645	6.4	0.04	ORPHAN		y		discovery; `m4` beats `m5` by **+3.6% / +2.4% / +0.04%** on tractability, converging to a dead tie by
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	646	6.4	2.9	ORPHAN		y		K=200 — and §8.4 says the deep-list number is the one to quote. The association cost is −2.9% macro
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	660	6.4	2.9	ORPHAN		y		**`m5` loses 2.9% of association AUPRC and gains 14–28% of discovery lift at every K.** Since §8.3's
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	663	6.4	0.8197	ORPHAN				(0.8197 → 0.8175) — which is exactly how a two-axis assessment would have thrown it out.
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	663	6.4	0.8175	ORPHAN				(0.8197 → 0.8175) — which is exactly how a two-axis assessment would have thrown it out.
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	668	6.4	1.64	ORPHAN				`prox_closest`'s nullness **is** label-informative (null in 1.64% of positives vs 6.56% of negatives).
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	668	6.4	6.56	ORPHAN				`prox_closest`'s nullness **is** label-informative (null in 1.64% of positives vs 6.56% of negatives).
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	674	6.4	0.0049	ORPHAN		y		| `m4` − `m3` pooled AUPRC | +0.0049 | **+0.0049** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	675	6.4	0.0121	ORPHAN		y		| `m5` − `m4` pooled AUPRC | −0.0121 | **−0.0123** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	675	6.4	0.0123	ORPHAN		y		| `m5` − `m4` pooled AUPRC | −0.0121 | **−0.0123** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	679	6.4	4.99	ORPHAN		y		feature's −4.99 pp null gap is far below the −31.7 pp features that motivated the mean-imputation rule.
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	682	6.4	6.5	ORPHAN				> The likely mechanism for both: injecting 4 for 6.5% of rows under `AVGSTD` rescaling stretches a
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	702	6.4	1.23	ORPHAN				| (a) disease below `MIN_SEEDS` | 1.23% | **18.7%** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	702	6.4	18.7	ORPHAN				| (a) disease below `MIN_SEEDS` | 1.23% | **18.7%** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	703	6.4	81.3	ORPHAN				| (b) gene beyond `MAX_HOPS = 3` | — | **81.3%** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	706	6.4	6.57	ORPHAN				6.57% → 5.34%. **And it is nearly free:** at `MIN_SEEDS = 10` only **one** disease is excluded and
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	706	6.4	5.34	ORPHAN				6.57% → 5.34%. **And it is nearly free:** at `MIN_SEEDS = 10` only **one** disease is excluded and
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	707	6.4	0.00	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 			**0.00%** of pool rows, so 42 of the 43 currently-excluded diseases have modules in the narrow 10–19
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	716	6.4	0.6459	ORPHAN				| **20–30** | 225 | **0.6459** | 37.8% / 52.8% / 9.4% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	716	6.4	37.8	ORPHAN				| **20–30** | 225 | **0.6459** | 37.8% / 52.8% / 9.4% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	716	6.4	52.8	ORPHAN				| **20–30** | 225 | **0.6459** | 37.8% / 52.8% / 9.4% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	716	6.4	9.4	ORPHAN				| **20–30** | 225 | **0.6459** | 37.8% / 52.8% / 9.4% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	717	6.4	0.5978	ORPHAN				| 31–60 | 316 | 0.5978 | 40.2% / 52.5% / 7.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	717	6.4	40.2	ORPHAN				| 31–60 | 316 | 0.5978 | 40.2% / 52.5% / 7.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	717	6.4	52.5	ORPHAN				| 31–60 | 316 | 0.5978 | 40.2% / 52.5% / 7.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	717	6.4	7.3	ORPHAN				| 31–60 | 316 | 0.5978 | 40.2% / 52.5% / 7.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	718	6.4	0.5950	ORPHAN				| 61–120 | 238 | 0.5950 | 46.5% / 48.7% / 4.8% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	718	6.4	46.5	ORPHAN				| 61–120 | 238 | 0.5950 | 46.5% / 48.7% / 4.8% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	718	6.4	48.7	ORPHAN				| 61–120 | 238 | 0.5950 | 46.5% / 48.7% / 4.8% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	718	6.4	4.8	ORPHAN				| 61–120 | 238 | 0.5950 | 46.5% / 48.7% / 4.8% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	719	6.4	0.5876	ORPHAN				| 121–300 | 193 | 0.5876 | 56.0% / 41.1% / 3.0% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	719	6.4	56.0	ORPHAN				| 121–300 | 193 | 0.5876 | 56.0% / 41.1% / 3.0% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	719	6.4	41.1	ORPHAN				| 121–300 | 193 | 0.5876 | 56.0% / 41.1% / 3.0% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	719	6.4	3.0	VALUE_ONLY	nb7_panel_selection.py:7.4 stomach near-duplicate pairs			| 121–300 | 193 | 0.5876 | 56.0% / 41.1% / 3.0% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	720	6.4	0.5673	ORPHAN				| **>300** | 139 | **0.5673** | **73.9%** / 24.7% / 1.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	720	6.4	73.9	ORPHAN				| **>300** | 139 | **0.5673** | **73.9%** / 24.7% / 1.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	720	6.4	24.7	ORPHAN				| **>300** | 139 | **0.5673** | **73.9%** / 24.7% / 1.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	720	6.4	1.3	ORPHAN				| **>300** | 139 | **0.5673** | **73.9%** / 24.7% / 1.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	722	6.4	0.328	ORPHAN		y		**Spearman(module size, prox AUC) = −0.328.** The mechanism is in the last column: with a large module,
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	738	6.4	1.2	ORPHAN				So lowering it converts the same 43 diseases and ~1.2% of pool rows from NULL to real **across three
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	740	6.4	22.89	ORPHAN		y		worst null gaps by label (`dwpc_GFGD` **−22.89 pp**, `dwpc_GBGD` **−17.75 pp**), which is the very
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	740	6.4	17.75	ORPHAN		y		worst null gaps by label (`dwpc_GFGD` **−22.89 pp**, `dwpc_GBGD` **−17.75 pp**), which is the very
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	778	6.4	0.003	ORPHAN		y	hist	> | graded distance instead of the minimum | ✅ **done** (`m7`, `prox_kernel`) — and the saturation mechanism p
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	796	6.4	0.8197	ORPHAN		y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	796	6.4	0.8200	ORPHAN		y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	796	6.4	0.8175	ORPHAN		y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	796	6.4	0.8230	VALUE_ONLY	nb3_validation_and_plots.py:10.1 macro per-disease AUC	y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	796	6.4	3.29	VALUE_ONLY	nb4_results_three_axes.py:8.4 pooled dm lift @10	y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	797	6.4	0.1737	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	797	6.4	0.1762	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	797	6.4	0.1711	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	797	6.4	0.1749	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	797	6.4	0.1778	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	797	6.4	3.18	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	798	6.4	0.1954	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	798	6.4	0.1932	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	798	6.4	0.1915	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	798	6.4	0.1900	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	798	6.4	0.1935	VALUE_ONLY	nb3b_hub_bias_meter.py:7.2 champion spread	y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	799	6.4	0.6911	ORPHAN		y		| therapeutic — all positives | 0.6911 | 0.6949 | 0.6931 | 0.6949 | 0.6886 | worst of five |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	799	6.4	0.6949	ORPHAN		y		| therapeutic — all positives | 0.6911 | 0.6949 | 0.6931 | 0.6949 | 0.6886 | worst of five |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	799	6.4	0.6931	ORPHAN		y		| therapeutic — all positives | 0.6911 | 0.6949 | 0.6931 | 0.6949 | 0.6886 | worst of five |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	799	6.4	0.6886	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1 approved join auc_all	y		| therapeutic — all positives | 0.6911 | 0.6949 | 0.6931 | 0.6949 | 0.6886 | worst of five |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	800	6.4	0.7337	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	800	6.4	0.7371	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	800	6.4	0.7384	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	800	6.4	0.7418	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	800	6.4	0.7471	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1 approved join auc_supported	y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	801	6.4	2.376	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	801	6.4	2.381	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	801	6.4	2.380	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	801	6.4	2.391	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	801	6.4	2.418	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
