file	line	section	value	status	guarded_by	model_dep	hint	context
TARGET_PRIORITIZER.md	729	6.4	22.89	ORPHAN		y		worst null gaps by label (`dwpc_GFGD` **−22.89 pp**, `dwpc_GBGD` **−17.75 pp**), which is the very
TARGET_PRIORITIZER.md	729	6.4	17.75	ORPHAN		y		worst null gaps by label (`dwpc_GFGD` **−22.89 pp**, `dwpc_GBGD` **−17.75 pp**), which is the very
TARGET_PRIORITIZER.md	767	6.4	0.003	ORPHAN		y	hist	> | graded distance instead of the minimum | ✅ **done** (`m7`, `prox_kernel`) — and the saturation mechanism p
TARGET_PRIORITIZER.md	785	6.4	0.8197	ORPHAN		y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
TARGET_PRIORITIZER.md	785	6.4	0.8200	ORPHAN		y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
TARGET_PRIORITIZER.md	785	6.4	0.8175	ORPHAN		y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
TARGET_PRIORITIZER.md	785	6.4	0.8230	VALUE_ONLY	nb3_validation_and_plots.py:10.1 macro per-disease AUC	y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
TARGET_PRIORITIZER.md	785	6.4	3.29	VALUE_ONLY	nb4_results_three_axes.py:8.4 pooled dm lift @10	y		| association — macro AUROC | 0.8197 | 0.8200 | 0.8175 | 0.8197 | **0.8230** | **t = +3.29, 0 ties** |
TARGET_PRIORITIZER.md	786	6.4	0.1737	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
TARGET_PRIORITIZER.md	786	6.4	0.1762	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
TARGET_PRIORITIZER.md	786	6.4	0.1711	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
TARGET_PRIORITIZER.md	786	6.4	0.1749	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
TARGET_PRIORITIZER.md	786	6.4	0.1778	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
TARGET_PRIORITIZER.md	786	6.4	3.18	ORPHAN		y		| association — macro AUPRC | 0.1737 | 0.1762 | 0.1711 | 0.1749 | **0.1778** | **t = +3.18** |
TARGET_PRIORITIZER.md	787	6.4	0.1954	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
TARGET_PRIORITIZER.md	787	6.4	0.1932	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
TARGET_PRIORITIZER.md	787	6.4	0.1915	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
TARGET_PRIORITIZER.md	787	6.4	0.1900	ORPHAN		y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
TARGET_PRIORITIZER.md	787	6.4	0.1935	VALUE_ONLY	nb3b_hub_bias_meter.py:7.2 champion spread	y		| hub-bias spread *(lower better)* | 0.1954 | 0.1932 | 0.1915 | **0.1900** | 0.1935 | worse than `m6` |
TARGET_PRIORITIZER.md	788	6.4	0.6911	ORPHAN		y		| therapeutic — all positives | 0.6911 | 0.6949 | 0.6931 | 0.6949 | 0.6886 | worst of five |
TARGET_PRIORITIZER.md	788	6.4	0.6949	ORPHAN		y		| therapeutic — all positives | 0.6911 | 0.6949 | 0.6931 | 0.6949 | 0.6886 | worst of five |
TARGET_PRIORITIZER.md	788	6.4	0.6931	ORPHAN		y		| therapeutic — all positives | 0.6911 | 0.6949 | 0.6931 | 0.6949 | 0.6886 | worst of five |
TARGET_PRIORITIZER.md	788	6.4	0.6886	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1  [loop-table]	y		| therapeutic — all positives | 0.6911 | 0.6949 | 0.6931 | 0.6949 | 0.6886 | worst of five |
TARGET_PRIORITIZER.md	789	6.4	0.7337	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
TARGET_PRIORITIZER.md	789	6.4	0.7371	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
TARGET_PRIORITIZER.md	789	6.4	0.7384	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
TARGET_PRIORITIZER.md	789	6.4	0.7418	ORPHAN		y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
TARGET_PRIORITIZER.md	789	6.4	0.7471	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1  [loop-table]	y		| therapeutic — route-supported (§5.2.1) | 0.7337 | 0.7371 | 0.7384 | 0.7418 | **0.7471** | best of five |
TARGET_PRIORITIZER.md	790	6.4	2.376	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
TARGET_PRIORITIZER.md	790	6.4	2.381	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
TARGET_PRIORITIZER.md	790	6.4	2.380	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
TARGET_PRIORITIZER.md	790	6.4	2.391	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
TARGET_PRIORITIZER.md	790	6.4	2.418	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
TARGET_PRIORITIZER.md	790	6.4	2.56	ORPHAN		y		| tractability — dm lift@200 | 2.376 | 2.381 | 2.380 | 2.391 | **2.418** | **t = +2.56, 0 ties** |
TARGET_PRIORITIZER.md	791	6.4	7.46	ORPHAN		y		| discovery — lift@50 | 7.46 | 7.09 | 9.08 | 7.43 | **9.43** | t = +1.47, **90% ties — n.s.** |
TARGET_PRIORITIZER.md	791	6.4	7.09	ORPHAN		y		| discovery — lift@50 | 7.46 | 7.09 | 9.08 | 7.43 | **9.43** | t = +1.47, **90% ties — n.s.** |
TARGET_PRIORITIZER.md	791	6.4	9.08	ORPHAN		y		| discovery — lift@50 | 7.46 | 7.09 | 9.08 | 7.43 | **9.43** | t = +1.47, **90% ties — n.s.** |
TARGET_PRIORITIZER.md	791	6.4	7.43	ORPHAN		y		| discovery — lift@50 | 7.46 | 7.09 | 9.08 | 7.43 | **9.43** | t = +1.47, **90% ties — n.s.** |
TARGET_PRIORITIZER.md	791	6.4	9.43	ORPHAN		y		| discovery — lift@50 | 7.46 | 7.09 | 9.08 | 7.43 | **9.43** | t = +1.47, **90% ties — n.s.** |
TARGET_PRIORITIZER.md	791	6.4	1.47	ORPHAN		y		| discovery — lift@50 | 7.46 | 7.09 | 9.08 | 7.43 | **9.43** | t = +1.47, **90% ties — n.s.** |
TARGET_PRIORITIZER.md	792	6.4	4.53	ORPHAN		y		| discovery — lift@200 | 4.53 | 4.83 | **5.52** | 4.78 | 5.04 | t = +0.70, **78% ties — n.s.** |
TARGET_PRIORITIZER.md	792	6.4	4.83	ORPHAN		y		| discovery — lift@200 | 4.53 | 4.83 | **5.52** | 4.78 | 5.04 | t = +0.70, **78% ties — n.s.** |
TARGET_PRIORITIZER.md	792	6.4	5.52	ORPHAN		y		| discovery — lift@200 | 4.53 | 4.83 | **5.52** | 4.78 | 5.04 | t = +0.70, **78% ties — n.s.** |
TARGET_PRIORITIZER.md	792	6.4	4.78	ORPHAN		y		| discovery — lift@200 | 4.53 | 4.83 | **5.52** | 4.78 | 5.04 | t = +0.70, **78% ties — n.s.** |
TARGET_PRIORITIZER.md	792	6.4	5.04	VALUE_ONLY	nb4_results_three_axes.py:8.3 approved lift@200	y		| discovery — lift@200 | 4.53 | 4.83 | **5.52** | 4.78 | 5.04 | t = +0.70, **78% ties — n.s.** |
TARGET_PRIORITIZER.md	792	6.4	0.70	ORPHAN		y		| discovery — lift@200 | 4.53 | 4.83 | **5.52** | 4.78 | 5.04 | t = +0.70, **78% ties — n.s.** |
TARGET_PRIORITIZER.md	797	6.4	1.29	ORPHAN		y		against 63% of the 646 controls, t = 1.29 — nothing.** The apparent +0.0152 macro gain was a mean
TARGET_PRIORITIZER.md	797	6.4	0.0152	ORPHAN		y		against 63% of the 646 controls, t = 1.29 — nothing.** The apparent +0.0152 macro gain was a mean
TARGET_PRIORITIZER.md	798	6.4	0.137	ORPHAN		y		dragged by outliers (Raynaud +0.137 against rheumatic heart disease −0.114). What `m6` *did* produce was
TARGET_PRIORITIZER.md	798	6.4	0.114	ORPHAN		y		dragged by outliers (Raynaud +0.137 against rheumatic heart disease −0.114). What `m6` *did* produce was
TARGET_PRIORITIZER.md	800	6.4	3.42	ORPHAN		y		`m5` and `m6` improved significantly (**t = 3.42**), so the benefit came from a better *training set*,
TARGET_PRIORITIZER.md	805	6.4	0.000	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 	y		122 exact ties** between `m5` and `m6`, every median exactly 0.000; every aggregate difference in the
TARGET_PRIORITIZER.md	808	6.4	0.0023	ORPHAN				668 diseases, 414 better / 254 worse, median +0.0023.** The tie count is the finding, not the mean.
TARGET_PRIORITIZER.md	817	6.4	0.1778	ORPHAN		y		| association — macro **AUPRC** | 0.1778 → **0.1816, t = +3.42 (significant)** |
TARGET_PRIORITIZER.md	817	6.4	0.1816	ORPHAN		y		| association — macro **AUPRC** | 0.1778 → **0.1816, t = +3.42 (significant)** |
TARGET_PRIORITIZER.md	817	6.4	3.42	ORPHAN		y		| association — macro **AUPRC** | 0.1778 → **0.1816, t = +3.42 (significant)** |
TARGET_PRIORITIZER.md	818	6.4	0.8230	VALUE_ONLY	nb3_validation_and_plots.py:10.1 macro per-disease AUC	y		| association — macro AUROC | 0.8230 → 0.8225, **t = −0.42 (no difference)** |
TARGET_PRIORITIZER.md	818	6.4	0.8225	ORPHAN		y		| association — macro AUROC | 0.8230 → 0.8225, **t = −0.42 (no difference)** |
TARGET_PRIORITIZER.md	818	6.4	0.42	ORPHAN		y		| association — macro AUROC | 0.8230 → 0.8225, **t = −0.42 (no difference)** |
TARGET_PRIORITIZER.md	819	6.4	1.26	ORPHAN		y		| **tractability — dm lift** | @10 t = −1.26 · @50 t = +0.01 · @200 median −0.035, t = −1.34 |
TARGET_PRIORITIZER.md	819	6.4	0.01	ORPHAN		y		| **tractability — dm lift** | @10 t = −1.26 · @50 t = +0.01 · @200 median −0.035, t = −1.34 |
TARGET_PRIORITIZER.md	819	6.4	0.035	ORPHAN		y		| **tractability — dm lift** | @10 t = −1.26 · @50 t = +0.01 · @200 median −0.035, t = −1.34 |
TARGET_PRIORITIZER.md	819	6.4	1.34	ORPHAN		y		| **tractability — dm lift** | @10 t = −1.26 · @50 t = +0.01 · @200 median −0.035, t = −1.34 |
TARGET_PRIORITIZER.md	820	6.4	0.1935	VALUE_ONLY	nb3b_hub_bias_meter.py:7.2 champion spread	y		| hub-bias spread | 0.1935 → **0.1968** (third consecutive worsening: 0.1900 → 0.1935 → 0.1968) |
TARGET_PRIORITIZER.md	820	6.4	0.1968	ORPHAN		y		| hub-bias spread | 0.1935 → **0.1968** (third consecutive worsening: 0.1900 → 0.1935 → 0.1968) |
TARGET_PRIORITIZER.md	820	6.4	0.1900	ORPHAN		y		| hub-bias spread | 0.1935 → **0.1968** (third consecutive worsening: 0.1900 → 0.1935 → 0.1968) |
TARGET_PRIORITIZER.md	826	6.4	0.697	ORPHAN		y		the one measured at ρ = **−0.697** with `gene_ppi_degree`, against `prox_kernel`'s **+0.216** (§4.1).
TARGET_PRIORITIZER.md	826	6.4	0.216	ORPHAN		y		the one measured at ρ = **−0.697** with `gene_ppi_degree`, against `prox_kernel`'s **+0.216** (§4.1).
TARGET_PRIORITIZER.md	841	6.4	0.1900	ORPHAN		y		> **`m7`'s costs are logged, not hidden.** Hub spread worsens against `m6` (0.1900 → 0.1935), though it
TARGET_PRIORITIZER.md	841	6.4	0.1935	VALUE_ONLY	nb3b_hub_bias_meter.py:7.2 champion spread	y		> **`m7`'s costs are logged, not hidden.** Hub spread worsens against `m6` (0.1900 → 0.1935), though it
TARGET_PRIORITIZER.md	842	6.4	0.1954	ORPHAN		y		> still improves on the `m3-f12` it replaced (0.1954); §7.2's refutation stands regardless, since both
TARGET_PRIORITIZER.md	843	6.4	0.1099	ORPHAN		y	hist	> are far worse than the retired 13-feature generation's 0.1099. Therapeutic-on-all-positives is the
TARGET_PRIORITIZER.md	844	6.4	0.6886	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1  [loop-table]			> **worst of the five** (0.6886) while route-supported is the **best** (0.7471) — the largest gap in the
TARGET_PRIORITIZER.md	844	6.4	0.7471	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1  [loop-table]			> **worst of the five** (0.6886) while route-supported is the **best** (0.7471) — the largest gap in the
TARGET_PRIORITIZER.md	845	6.4	0.0585	ORPHAN				> sequence (**0.0585**), which under §5.2.1 reads as the gain concentrating where features actually
TARGET_PRIORITIZER.md	849	6.4	0.003	ORPHAN		y		> **Spearman(module size, per-disease delta) = −0.003**; the gain is flat above size 20 and *largest in
TARGET_PRIORITIZER.md	850	6.4	0.0055	ORPHAN				> the smallest* modules (20–60: +0.0055; >300: +0.0025), while the <20 bucket got **worse** (−0.0117,
TARGET_PRIORITIZER.md	850	6.4	0.0025	ORPHAN				> the smallest* modules (20–60: +0.0055; >300: +0.0025), while the <20 bucket got **worse** (−0.0117,
TARGET_PRIORITIZER.md	850	6.4	0.0117	ORPHAN				> the smallest* modules (20–60: +0.0055; >300: +0.0025), while the <20 bucket got **worse** (−0.0117,
TARGET_PRIORITIZER.md	865	6.4	0.7593	ORPHAN		y		| `m1-f7` | 7 | 0.7593 | *0.7617* | 0.6787 | *0.6716* | 128 |
TARGET_PRIORITIZER.md	865	6.4	0.7617	ORPHAN		y		| `m1-f7` | 7 | 0.7593 | *0.7617* | 0.6787 | *0.6716* | 128 |
TARGET_PRIORITIZER.md	865	6.4	0.6787	ORPHAN		y		| `m1-f7` | 7 | 0.7593 | *0.7617* | 0.6787 | *0.6716* | 128 |
TARGET_PRIORITIZER.md	865	6.4	0.6716	ORPHAN		y		| `m1-f7` | 7 | 0.7593 | *0.7617* | 0.6787 | *0.6716* | 128 |
TARGET_PRIORITIZER.md	866	6.4	0.7882	ORPHAN		y		| `m2-f10` | 10 | 0.7882 | *0.7846* | 0.6880 | *0.6845* | 113 |
TARGET_PRIORITIZER.md	866	6.4	0.7846	ORPHAN		y		| `m2-f10` | 10 | 0.7882 | *0.7846* | 0.6880 | *0.6845* | 113 |
TARGET_PRIORITIZER.md	866	6.4	0.6880	ORPHAN		y		| `m2-f10` | 10 | 0.7882 | *0.7846* | 0.6880 | *0.6845* | 113 |
TARGET_PRIORITIZER.md	866	6.4	0.6845	ORPHAN		y		| `m2-f10` | 10 | 0.7882 | *0.7846* | 0.6880 | *0.6845* | 113 |
TARGET_PRIORITIZER.md	867	6.4	0.8197	ORPHAN		y		| **`m3-f12`** | **12** | **0.8197** | *0.8228* | **0.6911** | *0.6836* | 122 |
TARGET_PRIORITIZER.md	867	6.4	0.8228	ORPHAN		y		| **`m3-f12`** | **12** | **0.8197** | *0.8228* | **0.6911** | *0.6836* | 122 |
TARGET_PRIORITIZER.md	867	6.4	0.6911	ORPHAN		y		| **`m3-f12`** | **12** | **0.8197** | *0.8228* | **0.6911** | *0.6836* | 122 |
TARGET_PRIORITIZER.md	867	6.4	0.6836	ORPHAN		y		| **`m3-f12`** | **12** | **0.8197** | *0.8228* | **0.6911** | *0.6836* | 122 |
TARGET_PRIORITIZER.md	873	6.4	0.6787	ORPHAN			hist	(0.6787 → 0.6880 → 0.6911), where the reference had the metapath rung fractionally *below* the
TARGET_PRIORITIZER.md	873	6.4	0.6880	ORPHAN			hist	(0.6787 → 0.6880 → 0.6911), where the reference had the metapath rung fractionally *below* the
TARGET_PRIORITIZER.md	873	6.4	0.6911	ORPHAN			hist	(0.6787 → 0.6880 → 0.6911), where the reference had the metapath rung fractionally *below* the
TARGET_PRIORITIZER.md	874	6.4	0.6845	ORPHAN				provenance rung (0.6845 → 0.6836). A 0.0009 inversion was never meaningful; it is reassuring that it
TARGET_PRIORITIZER.md	874	6.4	0.6836	ORPHAN				provenance rung (0.6845 → 0.6836). A 0.0009 inversion was never meaningful; it is reassuring that it
TARGET_PRIORITIZER.md	874	6.4	0.0009	ORPHAN				provenance rung (0.6845 → 0.6836). A 0.0009 inversion was never meaningful; it is reassuring that it
TARGET_PRIORITIZER.md	878	6.4	0.0229	ORPHAN		y		`m1-f7`: the provenance rung gains **+0.0229 association and +0.0129 drug-target** — both axes
TARGET_PRIORITIZER.md	878	6.4	0.0129	ORPHAN		y		`m1-f7`: the provenance rung gains **+0.0229 association and +0.0129 drug-target** — both axes
TARGET_PRIORITIZER.md	879	6.4	0.0611	ORPHAN				improve. The metapath rung gains **+0.0611 association but only +0.0120 drug-target**, and the
TARGET_PRIORITIZER.md	879	6.4	0.0120	ORPHAN				improve. The metapath rung gains **+0.0611 association but only +0.0120 drug-target**, and the
TARGET_PRIORITIZER.md	880	6.4	0.038	ORPHAN				second step alone is **+0.038 association / −0.0009 drug-target**. So **the provenance controls
TARGET_PRIORITIZER.md	880	6.4	0.0009	ORPHAN				second step alone is **+0.038 association / −0.0009 drug-target**. So **the provenance controls
TARGET_PRIORITIZER.md	886	6.4	0.8666	ORPHAN		y		- **Pruning alone FAILED.** Removing the collinear features left pooled AUC unchanged (0.8666 vs
TARGET_PRIORITIZER.md	887	6.4	0.8663	ORPHAN		y		0.8663) while macro per-disease AUC *fell* to 0.7610, winning on only 176 of 591 diseases. A
TARGET_PRIORITIZER.md	887	6.4	0.7610	ORPHAN		y		0.8663) while macro per-disease AUC *fell* to 0.7610, winning on only 176 of 591 diseases. A
TARGET_PRIORITIZER.md	893	6.4	0.1879	ORPHAN		y		accuracy and bias trade off, but the degree spread fell from +0.1879 to **+0.1099** and
TARGET_PRIORITIZER.md	893	6.4	0.1099	ORPHAN		y		accuracy and bias trade off, but the degree spread fell from +0.1879 to **+0.1099** and
TARGET_PRIORITIZER.md	894	6.4	0.3304	ORPHAN		y		ρ(degree, probability) from +0.3304 to **+0.2424** — so they bought accuracy with genuinely *new,
TARGET_PRIORITIZER.md	894	6.4	0.2424	ORPHAN		y		ρ(degree, probability) from +0.3304 to **+0.2424** — so they bought accuracy with genuinely *new,
TARGET_PRIORITIZER.md	895	6.4	0.7508	ORPHAN				degree-independent* signal. **Unanchored diseases gained most** (0.7508 → 0.7965 vs anchored
TARGET_PRIORITIZER.md	895	6.4	0.7965	ORPHAN				degree-independent* signal. **Unanchored diseases gained most** (0.7508 → 0.7965 vs anchored
TARGET_PRIORITIZER.md	896	6.4	0.8390	ORPHAN				0.8390 → 0.8773): the poorly-annotated tail benefits more from functional similarity, because those
TARGET_PRIORITIZER.md	896	6.4	0.8773	ORPHAN				0.8390 → 0.8773): the poorly-annotated tail benefits more from functional similarity, because those
TARGET_PRIORITIZER.md	907	7.1	0.8932	VALUE_ONLY	nb3_validation_and_plots.py:header pooled AUC	y		the deliverable is ranking genes *within* one disease. **Pooled overstates by ~7 points** (0.8932 vs
TARGET_PRIORITIZER.md	908	7.1	0.8230	VALUE_ONLY	nb3_validation_and_plots.py:10.1 macro per-disease AUC			0.8230).
TARGET_PRIORITIZER.md	921	7.1	0.8323	ORPHAN				Restricting the headline to diseases with ≥10 positives gives **0.8323** (n=604).
TARGET_PRIORITIZER.md	924	7.1	0.8197	ORPHAN				recipe — agreeing on mean **0.8197** with a maximum absolute difference of **1.9×10⁻⁴**, only 31 of
TARGET_PRIORITIZER.md	924	7.1	1.9	VALUE_ONLY	nb2_splitting_and_pool.py:5.2 pool positive rate %			recipe — agreeing on mean **0.8197** with a maximum absolute difference of **1.9×10⁻⁴**, only 31 of
TARGET_PRIORITIZER.md	931	7.1	0.16	ORPHAN				> filtering to `level == "disease"` mixes the two and manufactures a 0.16 maximum discrepancy out of
TARGET_PRIORITIZER.md	934	7.1	1.9	VALUE_ONLY	nb2_splitting_and_pool.py:5.2 pool positive rate %	y		**Why macro AUROC and not AUPRC, given a ~1.9% positive rate.** The standard advice under imbalance is
TARGET_PRIORITIZER.md	940	7.1	0.27	ORPHAN		y		| per-disease AUROC | **+0.27** |
TARGET_PRIORITIZER.md	941	7.1	0.63	ORPHAN		y		| per-disease AUPRC | **+0.63** |
TARGET_PRIORITIZER.md	943	7.1	0.218	ORPHAN		y		AUPRC's baseline *is* the prevalence, and our per-disease positive rates span **21×** (p5 0.218%, p95
TARGET_PRIORITIZER.md	944	7.1	4.554	ORPHAN		y		4.554%), so a macro-average of AUPRC largely measures **how well-annotated each disease is** rather than
TARGET_PRIORITIZER.md	947	7.1	0.766	ORPHAN				+0.766 — correlated, not interchangeable.
TARGET_PRIORITIZER.md	954	7.1	0.3161	ORPHAN				0.3161 against a 1.865% base rate — 17× chance** — as the imbalance-aware second number, always with its
TARGET_PRIORITIZER.md	954	7.1	1.865	ORPHAN				0.3161 against a 1.865% base rate — 17× chance** — as the imbalance-aware second number, always with its
TARGET_PRIORITIZER.md	964	7.2	6.8	ORPHAN		y		compare the lowest to the highest quintile. Baseline: Q1 (median degree 3) 6.8% predicted positive
TARGET_PRIORITIZER.md	965	7.2	40.8	ORPHAN				vs Q5 (median 104.5) **40.8%** — a **6× detection swing on network position alone.**
TARGET_PRIORITIZER.md	969	7.2	0.5732	ORPHAN				| 15-feature predecessor | 0.5732 | 0.7611 | +0.1879 | +0.3304 |
TARGET_PRIORITIZER.md	969	7.2	0.7611	ORPHAN				| 15-feature predecessor | 0.5732 | 0.7611 | +0.1879 | +0.3304 |
TARGET_PRIORITIZER.md	969	7.2	0.1879	ORPHAN				| 15-feature predecessor | 0.5732 | 0.7611 | +0.1879 | +0.3304 |
TARGET_PRIORITIZER.md	969	7.2	0.3304	ORPHAN				| 15-feature predecessor | 0.5732 | 0.7611 | +0.1879 | +0.3304 |
TARGET_PRIORITIZER.md	970	7.2	0.5662	ORPHAN				| pruned intermediate | 0.5662 | 0.7417 | +0.1755 | +0.2953 |
TARGET_PRIORITIZER.md	970	7.2	0.7417	ORPHAN				| pruned intermediate | 0.5662 | 0.7417 | +0.1755 | +0.2953 |
TARGET_PRIORITIZER.md	970	7.2	0.1755	ORPHAN				| pruned intermediate | 0.5662 | 0.7417 | +0.1755 | +0.2953 |
TARGET_PRIORITIZER.md	970	7.2	0.2953	ORPHAN				| pruned intermediate | 0.5662 | 0.7417 | +0.1755 | +0.2953 |
TARGET_PRIORITIZER.md	971	7.2	0.6516	ORPHAN			hist	| 13-feature metapath generation *(retired)* | 0.6516 | 0.7615 | +0.1099 | +0.2424 |
TARGET_PRIORITIZER.md	971	7.2	0.7615	ORPHAN			hist	| 13-feature metapath generation *(retired)* | 0.6516 | 0.7615 | +0.1099 | +0.2424 |
TARGET_PRIORITIZER.md	971	7.2	0.1099	ORPHAN			hist	| 13-feature metapath generation *(retired)* | 0.6516 | 0.7615 | +0.1099 | +0.2424 |
TARGET_PRIORITIZER.md	971	7.2	0.2424	ORPHAN			hist	| 13-feature metapath generation *(retired)* | 0.6516 | 0.7615 | +0.1099 | +0.2424 |
TARGET_PRIORITIZER.md	972	7.2	0.5938	ASSERTED	nb3b_hub_bias_meter.py:7.2 champion Q1 probability	y		| **champion `m7-f14`** *(measured 2026-08-21)* | **0.5938** | **0.7873** | **+0.1935** | **+0.3273** |
TARGET_PRIORITIZER.md	972	7.2	0.7873	ASSERTED	nb3b_hub_bias_meter.py:7.2 champion Q5 probability	y		| **champion `m7-f14`** *(measured 2026-08-21)* | **0.5938** | **0.7873** | **+0.1935** | **+0.3273** |
TARGET_PRIORITIZER.md	972	7.2	0.1935	ASSERTED	nb3b_hub_bias_meter.py:7.2 champion spread	y		| **champion `m7-f14`** *(measured 2026-08-21)* | **0.5938** | **0.7873** | **+0.1935** | **+0.3273** |
TARGET_PRIORITIZER.md	972	7.2	0.3273	ASSERTED	nb3b_hub_bias_meter.py:7.2 champion rho(degree,proba)	y		| **champion `m7-f14`** *(measured 2026-08-21)* | **0.5938** | **0.7873** | **+0.1935** | **+0.3273** |
TARGET_PRIORITIZER.md	976	7.2	73,829	ASSERTED	nb3b_hub_bias_meter.py:7.2 known-target rows	y		quoting. Recomputed (`nb3`, 73,829 known-target rows across 670 validation diseases): **the champion is
TARGET_PRIORITIZER.md	977	7.2	0.058	ORPHAN			hist	worse than the retired generation on every dimension of this axis.** Q1 fell **−0.058**, Q5 rose
TARGET_PRIORITIZER.md	978	7.2	0.026	ORPHAN		y		+0.026, the spread nearly **doubled** (+0.110 → +0.194), and ρ(degree, probability) rose +0.085.
TARGET_PRIORITIZER.md	978	7.2	0.110	ORPHAN		y		+0.026, the spread nearly **doubled** (+0.110 → +0.194), and ρ(degree, probability) rose +0.085.
TARGET_PRIORITIZER.md	978	7.2	0.194	ASSERTED	nb3b_hub_bias_meter.py:7.2 champion spread	y		+0.026, the spread nearly **doubled** (+0.110 → +0.194), and ρ(degree, probability) rose +0.085.
TARGET_PRIORITIZER.md	978	7.2	0.085	ORPHAN		y		+0.026, the spread nearly **doubled** (+0.110 → +0.194), and ρ(degree, probability) rose +0.085.
TARGET_PRIORITIZER.md	988	7.2	0.5911	ORPHAN		y		| Q1 mean probability | 0.5911 | 0.5915 | +0.0004 |
TARGET_PRIORITIZER.md	988	7.2	0.5915	ORPHAN		y		| Q1 mean probability | 0.5911 | 0.5915 | +0.0004 |
TARGET_PRIORITIZER.md	988	7.2	0.0004	ORPHAN		y		| Q1 mean probability | 0.5911 | 0.5915 | +0.0004 |
TARGET_PRIORITIZER.md	989	7.2	0.7851	ORPHAN		y		| Q5 mean probability | 0.7851 | 0.7833 | −0.0018 |
TARGET_PRIORITIZER.md	989	7.2	0.7833	ORPHAN		y		| Q5 mean probability | 0.7851 | 0.7833 | −0.0018 |
TARGET_PRIORITIZER.md	989	7.2	0.0018	ORPHAN		y		| Q5 mean probability | 0.7851 | 0.7833 | −0.0018 |
TARGET_PRIORITIZER.md	990	7.2	0.1941	ORPHAN		y		| **spread** | **0.1941** | **0.1917** | **−0.0024** |
TARGET_PRIORITIZER.md	990	7.2	0.1917	ORPHAN		y		| **spread** | **0.1941** | **0.1917** | **−0.0024** |
TARGET_PRIORITIZER.md	990	7.2	0.0024	ORPHAN		y		| **spread** | **0.1941** | **0.1917** | **−0.0024** |
TARGET_PRIORITIZER.md	991	7.2	0.3276	ORPHAN		y		| ρ(degree, probability) | 0.3276 | 0.3246 | −0.0030 |
TARGET_PRIORITIZER.md	991	7.2	0.3246	ORPHAN		y		| ρ(degree, probability) | 0.3276 | 0.3246 | −0.0030 |
